level,traditional,pinyin,pos
7,精,jīng,Vs
7,精光,jīngguāng,Vs
7,精華,jīnghuá,N
7,精明,jīngmíng,Vs
7,精髓,jīngsuĭ,N
7,精緻,jīngzhì,Vs
7,經典,jīngdiăn,N
7,經濟,jīngjì,Vs
7,經書,jīngshū,N
7,驚惶,jīnghuáng,Vs
7,驚奇,jīngqí,Vs
7,驚喜,jīngxĭ,Vs
7,驚險,jīngxiăn,Vs
7,鯨魚,jīngyú,N
7,井,jĭng,N
7,警報,jĭngbào,N
7,警覺,jĭngjué,Vs
7,警惕,jĭngtì,V
7,警衛,jĭngwèi,N
7,景觀,jĭngguān,N
7,景氣,jĭngqì,N
7,景物,jĭngwù,N
7,景象,jĭngxiàng,N
7,淨,jìng,Adv
7,敬,jìng,V
7,敬佩,jìngpèi,Vst
7,境地,jìngdì,N
7,靜脈,jìngmài,N
7,靜態,jìngtài,N
7,競賽,jìngsài,Vi
7,競選,jìngxuăn,V
7,競爭,jìngzhēng,N
7,揪,jiū,V
7,糾紛,jiūfēn,N
7,酒店,jiŭdiàn,N
7,酒館,jiŭguăn,N
7,酒精,jiŭjīng,N
7,就,jiù,Vst
7,就緒,jiùxù,Vs
7,救濟,jiùjì,V
7,救援,jiùyuán,V
7,居,jū,Vst
7,局部,júbù,Det
7,局面,júmiàn,N
7,沮喪,jŭsàng,Vs
7,舉止,jŭzhĭ,N
7,舉重,jŭzhòng,N
7,巨人,jùrén,N
7,拒,jù,V
7,據悉,jùxī,Conj
7,俱全,jùquán,Vs-pred
7,捐獻,juānxiàn,V
7,捐贈,juānzèng,V
7,決賽,juésài,N
7,決議,juéyì,N
7,抉擇,juézé,N
7,絕大多數,juédàduōshù,Det
7,絕跡,juéjī,Vp
7,均,jūn,Adv
7,均衡,jūnhéng,Vs
7,均勻,jūnyún,Vs
7,軍備,jūnbèi,N
7,軍閥,jūnfá,N
7,軍官,jūnguān,N
7,軍艦,jūnjiàn,N
7,開辦,kāibàn,V
7,開導,kāidăo,V
7,開發,kāifā,N
7,開飯,kāifàn,Vp
7,開放,kāifàng,Vs
7,開口,kāikŏu,V-sep
7,開闊,kāikuò,Vs
7,開路,kāilù,V-sep
7,開幕,kāimù,Vp
7,開盤,kāipán,Vp
7,開闢,kāipì,V
7,開啟,kāiqĭ,Vpt
7,開頭/開頭兒,kāitóu/kāitóur,N
7,開銷,kāixiāo,N
7,開業,kāiyè,Vp
7,開展,kāizhăn,V
7,開張,kāizhāng,Vp
7,刊物,kānwù,N
7,刊登,kāndēng,V
7,看守,kānshŏu,V
7,康復,kāngfù,Vp
7,慷慨,kāngkăi,Vs
7,扛,káng,V
7,抗爭,kàngzhēng,Vi
7,考場,kăochăng,N
7,考古,kăogŭ,Vi
7,考量,kăoliáng,N
7,考生,kăoshēng,N
7,考驗,kăoyàn,V
7,烤肉,kăoròu,N
7,靠,kào,Vst
7,刻畫/刻劃,kèhuà,Vi
7,科幻,kēhuàn,Vs
7,苛責,kēzé,V
7,殼,ké,N
7,可觀,kěguān,Vs
7,可見,kějiàn,Conj
7,可望,kěwàng,Vaux
7,可行,kěxíng,Vs
7,刻薄,kèbó,Vs
7,刻苦,kèkŭ,Vs
7,刻意,kèyì,Adv
7,客機,kèjī,N
7,課業,kèyè,N
7,克制,kèzhì,V
7,吭聲,kēngshēng,Vi
7,空曠,kōngkuàng,Vs
7,空難,kōngnàn,N
7,空談,kōngtán,Vi
7,空運,kōngyùn,V
7,孔,kŏng,N
7,恐嚇,kŏnghè,V
7,恐懼,kŏngjù,Vs
7,口頭,kŏutóu,N
7,口吻,kŏuwěn,N
7,扣除,kòuchú,V
7,苦工,kŭgōng,N
7,苦難,kŭnàn,N
7,苦惱,kŭnăo,Vs
7,苦衷,kŭzhōng,N
7,庫存,kùcún,N
7,誇耀,kuāyào,V
7,跨越,kuàyuè,V
7,快活,kuàihuó,Vs
7,寬廣,kuānguăng,Vs
7,寬闊,kuānkuò,Vs
7,款,kuăn,M
7,款待,kuăndài,V
7,狂風,kuángfēng,N
7,狂妄,kuángwàng,Vs
7,礦產,kuàngchăn,N
7,礦工,kuànggōng,N
7,虧,kuī,Vp
7,昆蟲,kūnchóng,N
7,捆,kŭn,V
7,困,kùn,Vi
7,困境,kùnjìng,N
7,困擾,kùnrăo,N / Vs
7,擴建,kuòjiàn,V
7,擴散,kuòsàn,Vs
7,擴張,kuòzhāng,Vst
7,拉票,lāpiào,V-sep
7,臘月,làyuè,N
7,來賓,láibīn,N
7,來得,láide,Adv
7,來客,láikè,N
7,欄,lán,M
7,攔,lán,V
7,懶惰,lănduò,Vs
7,懶散,lănsăn,Vs
7,朗讀,lăngdú,V
7,朗誦,lăngsòng,V
7,牢,láo,N
7,勞改,láogăi,Vi
7,勞累,láolèi,Vs
7,老人家,lăorénjia,N
7,老天爺,lăotiānyé,N
7,老頭兒/老頭(子),lăotóur/lăotóu(zi),N
7,老鄉,lăoxiāng,N
7,老子,lăozi,N
7,雷,léi,N
7,雷達,léidá,N
7,雷同,léitóng,Vs
7,累積,lěijī,V
7,類似,lèisì,Vst
7,冷凍,lěngdòng,V
7,冷汗,lěnghàn,N
7,冷清,lěngqīng,Vs
7,勒索,lèsuŏ,V
7,哩,lī,Ptc
7,黎明,límíng,N
7,罹難,línàn,Vp
7,里程,lĭchéng,N
7,理財,lĭcái,Vi
7,理論,lĭlùn,Vi
7,理所當然,lĭsuŏdāngrán,Vs
7,理性,lĭxìng,Vs
7,理學,lĭxué,N
7,理智,lĭzhì,Vs
7,禮服,lĭfú,N
7,禮節,lĭjié,N
7,禮貌,lĭmào,Vs
7,力求,lìqiú,V
7,力行,lìxíng,V
7,力學,lìxué,N
7,立國,lìguó,Vi
7,立即,lìjí,Vs-attr
7,立體,lìtĭ,Vs
7,利率,lìlǜ,N
7,利弊,lìbì,N
7,例,lì,Prep
7,歷屆,lìjiè,N
7,歷來,lìlái,N
7,歷年,lìnián,N
7,聯,lián,N / V
7,聯盟,liánméng,N
7,聯繫/連繫,liánxì,V
7,聯想,liánxiăng,V
7,連帶,liándài,Vs-attr
7,連結/聯結,liánjié,V
7,連任,liánrèn,Vst
7,連線,liánxiàn,V-sep
7,廉價,liánjià,Vs
7,廉潔,liánjié,Vs
7,臉龐,liănpáng,N
7,臉譜,liănpŭ,N
7,良機,liángjī,N
7,兩極,liăngjí,N
7,兩口子,liăngkŏuzi,N
7,遼闊,liáokuò,Vs
7,列,liè,V
7,列車,lièchē,N
7,列國,lièguó,N
7,列入,lièrù,Vst
7,獵人,lièrén,N
7,烈士,lièshì,N
7,臨,lín,Adv / Prep
7,臨床,línchuáng,Vs-attr
7,鄰里,línlĭ,N
7,鈴,líng,N
7,靈,líng,Vs
7,靈感,línggăn,N
7,靈驗,língyàn,Vs
7,領隊,lĭngduì,N
7,領會,lĭnghuì,Vst
7,領悟,lĭngwù,Vpt
7,令,lìng,V
7,另,lìng,Adv
7,流程,liúchéng,N
7,流傳,liúchuán,V
7,流落,liúluò,Vi
7,流氓,liúmáng,N
7,流失,liúshī,Vst
7,流水,liúshuĭ,N
7,流通,liútōng,Vi
7,流星,liúxīng,N
7,流域,liúyù,N
7,柳樹,liŭshù,N
7,籠(子),lóng(zi),N
7,籠罩,lóngzhào,Vs
7,壟斷,lŏngduàn,V
7,樓房,lóufáng,N
7,漏,lòu,Vpt
7,爐(子),lú(zi),N
7,陸地,lùdì,N
7,路過,lùguò,V
7,露天,lùtiān,N
7,錄影,lùyĭng,V-sep
7,錄影機,lùyĭngjī,N
7,輪廓,lúnkuò,N
7,倫理,lúnlĭ,N
7,淪陷,lúnxiàn,Vp
7,論點,lùndiăn,N
7,卵,luăn,N
7,囉嗦/囉唆,luōsuō,Vs
7,鑼,luó,N
7,邏輯,luójí,N
7,落得,luòdé,Vst
7,落魄,luòtuò,Vs
7,落選,luòxuăn,Vp
7,駱駝,luòtuó,N
7,驢,lǘ,N
7,鋁,lǚ,N
7,旅費,lǚfèi,N
7,旅途,lǚtú,N
7,履歷,lǚlì,N
7,履行,lǚxíng,V
7,略,lüè,Adv
7,麻醉,mázuì,V
7,馬鈴薯,mălíngshŭ,N
7,埋伏,máifú,Vi
7,買賣,măimài,N
7,買主,măizhŭ,N
7,邁,mài,V
7,邁進,màijìn,Vi
7,麥(子),mài(zi),N
7,瞞,mán,V
7,蠻橫,mánhèng,Vs
7,滿懷,mănhuái,Vst
7,漫長,màncháng,Vs
7,蔓延,mànyán,Vs
7,盲從,mángcóng,Vs
7,盲人,mángrén,N
7,茫然,mángrán,Vs
7,毛毯,máotăn,N
7,茂密,màomì,Vs
7,冒險,màoxiăn,Vi
7,枚,méi,M
7,眉毛/眉,méimáo/méi,N
7,眉頭,méitóu,N
7,每每,měiměi,Adv
7,美滿,měimăn,Vs
7,悶,mēn,Vs
7,門戶,ménhù,N
7,蒙,méng,Vst
7,猛,měng,Adv
7,猛烈,měngliè,Vs
7,夢見,mèngjiàn,Vpt
7,謎,mí,N
7,謎語,míyŭ,N
7,迷宮,mígōng,N
7,迷惑,míhuò,Vs
7,迷戀,míliàn,Vst
7,彌補,míbŭ,V
7,密集,mìjí,Vs
7,蜜,mì,N
7,鳴,míng,Vi
7,明白,míngbái,Adv
7,明理,mínglĭ,Vs
7,明日,míngrì,N
7,明智,míngzhì,Vs
7,名額,míngé,N
7,名號,mínghào,N
7,名氣,míngqì,N
7,名勝,míngshèng,N
7,名聲,míngshēng,N
7,名堂,míngtáng,N
7,名下,míngxià,N
7,冥想,míngxiăng,Vi
7,命名,mìngmíng,V-sep
7,命中,mìngzhòng,Vpt
7,綿延,miányán,Vst
7,勉強,miănqiăng,V
7,免稅,miănshuì,Vs
7,免疫,miănyì,Vs
7,面孔,miànkŏng,N
7,描繪,miáohuì,V
7,描述,miáoshù,V
7,民俗,mínsú,N
7,民營,mínyíng,Vs-attr
7,敏感,mĭngăn,Vs
7,敏捷,mĭnjié,Vs
7,滅,miè,V
7,模範,mófàn,N
7,模具,mójù,N
7,模式,móshì,N
7,魔術,móshù,N
7,末期,mòqí,N
7,墨,mò,N
7,沒落,mòluò,Vs
7,沒收,mòshōu,V
7,默默/默,mòmò,Adv
7,默契,mòqì,N
7,漠視,mòshì,V
7,謀生,móushēng,Vi
7,某些,mŏuxiē,Det
7,畝,mŭ,M
7,木材,mùcái,N
7,木刻,mùkē,N
7,木料,mùliào,N
7,木偶,mùŏu,N
7,沐浴,mùyù,Vi
7,目睹,mùdŭ,Vpt
7,目光,mùguāng,N
7,目擊,mùjí,Vpt
7,牧場,mùchăng,N
7,幕,mù,N
7,募集,mùjí,V
7,拿,ná,Prep
7,納悶,nàmèn,Vs
7,納入,nàrù,V
7,納稅,nàshuì,V-sep
7,乃/乃是,năi/năishì,Adv
7,耐,nài,Vs-pred
7,耐力,nàilì,N
7,男方,nánfāng,N
7,南極洲,nánjízhōu,N
7,難度,nándù,N
7,難關,nánguān,N
7,難免,nánmiăn,Vs
7,難題,nántí,N
7,難民,nànmín,N
7,囊括,nángguā,V
7,腦海,năohăi,N
7,腦力,năolì,N
7,內閣,nèigé,N
7,內涵,nèihán,N
7,內銷,nèixiāo,Vs-attr
7,內在,nèizài,N
7,內戰,nèizhàn,N
7,內政,nèizhèng,N
7,能量,néngliàng,N
7,擬,nĭ,V
7,擬定,nĭdìng,V
7,念頭,niàntou,N
7,娘,niáng,N
7,娘家,niángjiā,N
7,凝固,nínggù,Vp
7,凝結,níngjié,V
7,凝聚,níngjù,V
7,凝視,níngshì,V
7,扭轉,niŭzhuăn,V
7,農具,nóngjù,N
7,農田,nóngtián,N
7,農作物,nóngzuòwù,N
7,奴隸,núlì,N
7,努力,nŭlì,N
7,怒氣,nùqì,N
7,挪,nuó,V
7,懦弱,nuòruò,Vs
7,諾言,nuòyán,N
7,女方,nǚfāng,N
7,虐待,nüèdài,V
7,趴,pā,Vi
7,拍馬屁,pāimăpì,Vi
7,拍攝,pāishè,V
7,拍子,pāizi,N
7,排除,páichú,V
7,排擠,páijĭ,V
7,排名,páimíng,Vi
7,派出所,pàichūsuŏ,N
7,派遣,pàiqiăn,V
7,派頭,pàitóu,N
7,判,pàn,V
7,盼,pàn,Vst
7,旁人,pángrén,N
7,旁聽,pángtīng,V
7,拋,pāo,V
7,拋棄,pāoqì,V
7,跑道,păodào,N
7,泡,pào,M
7,泡沫,pàomò,N
7,陪伴,péibàn,V
7,培訓,péixùn,V
7,培育,péiyù,V
7,配,pèi,V / Vs
7,配給,pèijĭ,V
7,配音,pèiyīn,V-sep
7,噴漆,pēnqī,V-sep
7,盆地,péndì,N
7,蓬勃,péngbó,Vs
7,捧場,pěngchăng,Vi
7,批發,pīfā,V
7,批准,pīzhŭn,Vpt
7,疲憊,píbèi,Vs
7,匹,pĭ,M
7,譬如/譬如說,pìrú/pìrúshuō,Prep
7,偏差,piānchā,N
7,便宜,piányí,N / Vst
7,片刻,piànkè,N
7,票,piào,M
7,拼,pīn,V
7,貧苦,pínkŭ,Vs
7,貧民,pínmín,N
7,品味,pĭnwèi,N
7,品種,pĭnzhŏng,N
7,平凡,píngfán,Vs
7,平面,píngmiàn,N
7,平穩,píngwěn,Vs
7,平行,píngxíng,Vs
7,評估,pínggū,V
7,評價,píngjià,N
7,評論,pínglùn,V
7,潑,pō,V
7,婆家,pójiā,N
7,破案,pòàn,V-sep
7,破產,pòchăn,Vp
7,破除,pòchú,V
7,破獲,pòhuò,V
7,破例,pòlì,Vp-sep
7,破碎,pòsuì,Vs
7,迫害,pòhài,V
7,魄力,pòlì,N
7,樸素,púsù,Vs
7,曝光,pùguāng,Vp
7,暴露,pùlù,Vs
7,漆,qī,N
7,淒涼,qīliáng,Vs
7,欺侮,qīwŭ,V
7,奇觀,qíguān,N
7,奇蹟,qíjī,N
7,奇妙,qímiào,Vs
7,奇異,qíyì,Vs
7,期貨,qíhuò,N
7,旗幟,qízhì,N
7,乞丐,qĭgài,N
7,啟,qĭ,Vi
7,啟發,qĭfā,V
7,啟示,qĭshì,N
7,啟事,qĭshì,N
7,起步,qĭbù,Vi
7,起伏,qĭfú,Vi
7,起碼,qĭmă,Adv
7,起源,qĭyuán,N
7,氣概,qìgài,N
7,氣管,qìguăn,N
7,氣派,qìpài,Vs
7,氣勢,qìshì,N
7,氣體,qìtĭ,N
7,氣壓,qìyā,N
7,契機,qìjī,N
7,棄權,qìquán,Vi
7,恰當,qiàdàng,Vs
7,恰好,qiàhăo,Adv
7,恰恰,qiàqià,Adv
7,洽商,qiàshāng,Vi
7,洽談,qiàtán,Vi
7,鉛,qiān,N
7,牽連,qiānlián,Vst
7,簽署,qiānshù,V
7,千萬,qiānwàn,Det
7,謙遜,qiānxùn,Vs
7,前輩,qiánbèi,N
7,前程,qiánchéng,N
7,前後,qiánhòu,N
7,前景,qiánjĭng,N
7,前科,qiánkē,N
7,前提,qiántí,N
7,潛藏,qiáncáng,Vi
7,潛力,qiánlì,N
7,虔誠,qiánchéng,Vs
7,淺薄,qiănbó,Vs
7,淺顯,qiănxiăn,Vs
7,腔調,qiāngdiào,N
7,牆角,qiángjiăo,N
7,強勁,qiángjìng,Vs
7,強求,qiăngqiú,V
7,強權,qiángquán,N
7,強壯,qiángzhuàng,Vs
7,瞧不起,qiáobùqĭ,Vst
7,橋樑/橋梁,qiáoliáng,N
7,巧合,qiăohé,Vs
7,俏,qiào,Vs
7,翹,qiào,Vs
7,峭壁,qiàobì,N
7,翹課,qiàokè,V-sep
7,切磋,qiēcuō,V
7,且,qiě,Adv
7,切實,qièshí,Vs
7,竊賊,qièzéi,N
7,親,qīn,Vs
7,親熱,qīnrè,Vs
7,親身,qīnshēn,Adv
7,親生,qīnshēng,Vs-attr
7,侵犯,qīnfàn,V
7,侵略,qīnlüè,V
7,侵蝕,qīnshí,V
7,侵襲,qīnxí,V
7,欽佩,qīnpèi,Vst
7,琴,qín,N
7,勤奮,qínfèn,Vs
7,青春,qīngchūn,N
7,青翠,qīngcuì,Vs
7,青蛙,qīngwā,N
7,清澈,qīngchè,Vs
7,清潔,qīngjié,Vs
7,清靜,qīngjìng,Vs
7,清廉,qīnglián,Vs
7,清幽,qīngyōu,Vs
7,清掃,qīngsăo,V
7,傾向,qīngxiàng,N
7,輕薄,qīngbó,Vs
7,輕蔑,qīngmiè,Vs
7,輕易,qīngyì,Adv
7,情報,qíngbào,N
7,情操,qíngcāo,N
7,情婦,qíngfù,N
7,情節,qíngjié,N
7,情景,qíngjĭng,N
7,情侶,qínglǚ,N
7,情趣,qíngqù,N
7,慶幸,qìngxìng,Vs
7,丘陵,qiūlíng,N
7,求學,qiúxué,Vi
7,求助,qiúzhù,Vi
7,屈服,qūfú,Vs
7,趨勢,qūshì,N
7,渠道,qúdào,N
7,取材,qŭcái,Vs
7,取締,qŭdì,V
7,取樣,qŭyàng,N
7,取悅,qŭyuè,V
7,趣味,qùwèi,N
7,圈,quān,V
7,圈子,quānzi,N
7,拳,quán,M
7,全力,quánlì,Adv
7,全盤,quánpán,Det
7,權力,quánlì,N
7,權威,quánwēi,N
7,權益,quányì,N
7,泉源,quányuán,N
7,勸導,quàndăo,V
7,勸告,quàngào,N
7,缺陷,quēxiàn,N
7,確保,quèbăo,V
7,確切,quèqiè,Vs
7,確實,quèshí,Adv
7,群島,qúndăo,N
7,群居,qúnjū,Vs
7,染料,rănliào,N
7,嚷,răng,Vi
7,饒,ráo,V
7,熱潮,rècháo,N
7,熱帶,rèdài,N
7,熱水瓶,rèshuĭpíng,N
7,仁愛,rénài,N
7,人次,réncì,N
7,人道,réndào,N
7,人禍,rénhuò,N
7,人際,rénjì,N
7,人情,rénqíng,N
7,人群,rénqún,N
7,人士,rénshì,N
7,人手,rénshŏu,N
7,人選,rénxuăn,N
7,人造,rénzào,Vs-attr
7,忍痛,rěntòng,Vs
7,任,rèn,M
7,任期,rènqí,N
7,任意,rènyì,Adv
7,認錯,rèncuò,Vp
7,認定,rèndìng,V
7,日程,rìchéng,N
7,日光燈,rìguāngdēng,N
7,日益,rìyì,Adv
7,容量,róngliàng,N
7,容納,róngnà,Vst
7,容器,róngqì,N
7,容許,róngxŭ,V
7,溶,róng,Vs
7,溶化,rónghuà,Vp
7,融合,rónghé,V
7,融洽,róngqià,Vs
7,榮譽,róngyù,N
7,揉,róu,V
7,柔軟,róuruăn,Vs
7,肉麻,ròumá,Vs
7,肉體,ròutĭ,N
7,如此,rúcĭ,Adv
7,儒家,rújiā,N
7,入超,rùchāo,Vs
7,入口,rùkŏu,Vi
7,入世,rùshì,Vs
7,軟弱,ruănruò,Vs
7,軟體,ruăntĭ,N
7,若,ruò,Conj
7,若干,ruògān,Det
7,撒謊,sāhuăng,V-sep
7,撒,să,V
7,灑,să,V
7,賽,sài,V
7,散文,sănwén,N
7,散布/散佈,sànbù,V
7,喪事,sāngshì,N
7,嗓子,săngzi,N
7,喪生,sàngshēng,Vp
7,騷動,sāodòng ,Vi
7,嫂子,săozi,N
7,色澤,sèzé,N
7,剎(ㄕㄚ)車/煞車,shāchē,V-sep
7,沙啞,shāyă,Vs
7,傻瓜,shăguā,N
7,山峰,shānfēng,N
7,山谷,shāngŭ,N
7,山脈,shānmài,N
7,閃電,shăndiàn,N
7,閃爍,shănshuò,Vi
7,閃耀,shănyào,Vs
7,擅長,shàncháng,Vst
7,傷害,shānghài,N
7,傷口,shāngkŏu,N
7,傷亡,shāngwáng,Vp
7,商榷,shāngquè,Vi
7,商討,shāngtăo,V
7,賞,shăng,V
7,尚,shàng,Adv
7,上吊,shàngdiào,Vi
7,上好,shànghăo,Vs-attr
7,上進,shàngjìn,Vs
7,上空,shàngkōng,N
7,上路,shànglù,Vp
7,上門,shàngmén,Vi
7,上司,shàngsī,N
7,上下,shàngxià,N
7,上旬,shàngxún,N
7,上演,shàngyăn,V
7,上癮,shàngyĭn,Vp
7,上漲,shàngzhăng,Vp
7,燒香,shāoxiāng,V-sep
7,奢侈,shēchĭ,Vs
7,奢望,shēwàng,Vst
7,設,shè,V
7,設施,shèshī,N
7,設想,shèxiăng,Vi
7,射擊,shèjí,V
7,射手,shèshŏu,N
7,涉及,shèjí,Vpt
7,涉嫌,shèxián,Vst
7,社論,shèlùn,N
7,攝取,shèqŭ,V
7,攝氏,shèshì,N
7,攝影機,shèyĭngjī,N
7,深奧,shēnào,Vs
7,深沉,shēnchén,Vs
7,深度,shēndù,N
7,深厚,shēnhòu,Vs
7,深切,shēnqiè,Vs
7,深入,shēnrù,V
7,深造,shēnzào,Vi
7,身段,shēnduàn,N
7,身教,shēnjiào,N
7,身為,shēnwéi,Vst
7,身子,shēnzi,N
7,伸張,shēnzhāng,V
7,神,shén,Vs
7,神情,shénqíng,N
7,審核,shěnhé,V
7,審判,shěnpàn,V
7,審慎,shěnshèn,Vs
7,審議,shěnyì,V
7,甚,shèn,Adv
7,滲入,shènrù,V
7,生火,shēnghuŏ,V-sep
7,生理,shēnglĭ,N
7,生平,shēngpíng,N
7,生氣,shēngqì,N
7,生前,shēngqián,N
7,生人,shēngrén,N
7,生死,shēngsĭ,N
7,生態,shēngtài,N
7,生物,shēngwù,N
7,生效,shēngxiào,Vp
7,生硬,shēngyìng,Vs
7,生育,shēngyù,N / V
7,生殖,shēngzhí,Vi
7,升遷,shēngqiān,Vi
7,升值,shēngzhí,Vp
7,聲稱,shēngchēng,V
7,聲明,shēngmíng,N
7,聲勢,shēngshì,N
7,省,shěng,N
7,省事,shěngshì,Vs
7,盛,shèng,Vs
7,盛情,shèngqíng,N
7,盛行,shèngxíng,Vs
7,盛裝,shèngzhuāng,Vs
7,勝地,shèngdì,N
7,聖賢,shèngxián,N
7,失,shī,Vpt
7,失靈,shīlíng,Vp
7,失落,shīluò,Vs
7,失明,shīmíng,Vp
7,失事,shīshì,Vp
7,失手,shīshŏu,Vs
7,失蹤,shīzōng,Vp
7,師範,shīfàn,Vs-attr
7,施肥,shīféi,V-sep
7,施行,shīxíng,V
7,屍體,shītĭ,N
7,石膏,shígāo,N
7,十足,shízú,Vs
7,拾,shí,V
7,時光,shíguāng,N
7,時節,shíjié,N
7,時髦,shímáo,Vs
7,時效,shíxiào,N
7,實地,shídì,Adv
7,實踐,shíjiàn,V
7,實況,shíkuàng,N
7,實例,shílì,N
7,實習,shíxí,Vi
7,實證,shízhèng,N
7,實質,shízhí,N
7,屎,shĭ,N
7,史料,shĭliào,N
7,使喚,shĭhuàn,V
7,使節,shĭjié,N
7,使勁,shĭjìng,Vi
7,使命,shĭmìng,N
7,士兵,shìbīng,N
7,仕女,shìnǚ,N
7,示範,shìfàn,Vi
7,市面,shìmiàn,N
7,市容,shìróng,N
7,世代,shìdài,N
7,世間,shìjiān,N
7,世事,shìshì,N
7,試卷,shìjuàn,N
7,試圖,shìtú,Vaux
7,逝世,shìshì,Vp
7,勢必,shìbì,Adv
7,事故,shìgù,N
7,事變,shìbiàn,N
7,事態,shìtài,N
7,事務,shìwù,N
7,事宜,shìyí,N
7,釋放,shìfàng,V
7,嗜好,shìhào,N
7,視為,shìwéi,V
7,適宜,shìyí,Vs
7,適中,shìzhōng,Vs
7,收藏,shōucáng,V
7,收買,shōumăi,V
7,收縮,shōusuō,Vi
7,收聽,shōutīng,V
7,收益,shōuyì,N
7,手冊,shŏucè,N
7,手槍,shŏuqiāng,N
7,手勢,shŏushì,N
7,守,shŏu,V
7,守護,shŏuhù,V
7,首府,shŏufŭ,N
7,首領,shŏulĭng,N
7,首席,shŏuxí,N
7,首飾,shŏushì,N
7,首先,shŏuxiān,Conj
7,首長,shŏuzhăng,N
7,受害,shòuhài,Vp
7,受訓,shòuxùn,V-sep
7,售貨員,shòuhuòyuán,N
7,授課,shòukè,V-sep
7,狩獵,shòuliè,V
7,壽星,shòuxīng,N
7,疏導,shūdăo,V
7,疏散,shūsàn,V
7,梳,shū,V
7,書本,shūběn,N
7,書面,shūmiàn,N
7,書寫,shūxiě,V
7,舒暢,shūchàng,Vs
7,舒展,shūzhăn,V
7,輸血,shūxiě,V-sep
7,束縛,shùfú,V
7,樹苗,shùmiáo,N
7,數據,shùjù,N
7,率,shuài,V
7,霜,shuāng,N
7,雙重,shuāngchóng,Vs-attr
7,雙打,shuāngdă,N
7,爽快,shuăngkuài,Vs
7,水道,shuĭdào,N
7,水稻,shuĭdào,N
7,水晶,shuĭjīng,N
7,水庫,shuĭkù,N
7,水力,shuĭlì,N
7,水泥,shuĭní,N
7,水源,shuĭyuán,N
7,水蒸氣,shuĭzhēngqì,N
7,順從,shùncóng,Vs
7,順應,shùnyìng,Vst
7,瞬間,shùnjiān,N
7,說謊,shuōhuăng,V-sep
7,說笑,shuōxiào,Vi
7,思潮,sīcháo,N
7,思念,sīniàn,Vst
7,思維,sīwéi,N
7,絲毫,sīháo,Det
7,司令,sīlìng,N
7,斯文,sīwén,Vs
7,私心,sīxīn,N
7,賜,sì,V
7,似的/似地,sìde,
7,松樹/松,sōngshù/sōng,N
7,慫恿,sŏngyŏng,V
7,搜集,sōují,V
7,俗稱,súchēng,Vst
7,俗語,súyŭ,N
7,訴苦,sùkŭ,Vi
7,素質,sùzhí,N
7,算命,suànmìng,V-sep
7,算術,suànshù,N
7,雖說,suīshuō,Conj
7,隨,suí,Adv / Prep
7,隨後,suíhòu,N
7,隨即,suíjí,Adv
7,隨身,suíshēn,Adv
7,隨同,suítóng,Prep
7,隧道,suìdào,N
7,歲月,suìyuè,N
7,損,sŭn,V
7,損害,sŭnhài,V
7,損壞,sŭnhuài,V
7,損傷,sŭnshāng,Vst
7,縮小,suōxiăo,Vp
7,所得,suŏdé,N
7,所在,suŏzài,N
7,索賠,suŏpéi,Vi
7,瑣碎,suŏsuì,Vs
7,他人,tārén,N
7,塔,tă,N
7,踏實,tàshí,Vs
7,台階,táijiē,N
7,太平,tàipíng,Vs
7,態勢,tàishì,N
7,貪,tān,Vs
7,貪心,tānxīn,Vs
7,痰,tán,N
7,談論,tánlùn,V
7,彈性,tánxìng,N
7,坦克,tănkè,N
7,坦然,tănrán,Vs
7,探病,tànbìng,V-sep
7,探究,tànjiù,V
7,探索,tànsuŏ,V
7,探望,tànwàng,V
7,探險,tànxiăn,Vi
7,堂堂,tángtáng,Vs
7,倘若,tăngruò,Conj
7,陶器,táoqì,N
7,逃生,táoshēng,Vi
7,逃稅,táoshuì,V-sep
7,淘汰,táotài,V
7,套房,tàofáng,N
7,套裝,tàozhuāng,N
7,特此,tècĭ,Adv
7,特區,tèqū,N
7,特權,tèquán,N
7,特約,tèyuē,Vs-attr
7,特徵,tèzhēng,N
7,疼愛,téngài,Vst
7,剔除,tīchú,V
7,啼,tí,Vi
7,提拔,tíbá,V
7,提倡,tíchàng,V
7,提出,tíchū,Vpt
7,提及,tíjí,V
7,提名,tímíng,V
7,提升/提昇,tíshēng,V
7,提議,tíyì,V
7,體操,tĭcāo,N
7,體格,tĭgé,N
7,體積,tĭjī,N
7,體諒,tĭliàng,Vst
7,體面,tĭmiàn,Vs
7,體系,tĭxì,N
7,體質,tĭzhí,N
7,替代,tìdài,Vst
7,添,tiān,V
7,天敵,tiāndí,N
7,天然氣,tiānránqì,N
7,天性,tiānxìng,N
7,天災,tiānzāi,N
7,田地,tiándì,N
7,田徑,tiánjìng,N
7,甜美,tiánměi,Vs
7,挑剔,tiāotī,V
7,調和,tiáohé,V / Vs
7,調節,tiáojié,V
7,調皮,tiáopí,Vs
7,條例,tiáolì,N
7,挑戰,tiăozhàn,N
7,聽寫,tīngxiě,V
7,停頓,tíngdùn,Vi
7,停留,tíngliú,Vi
7,停滯,tíngzhì,Vi
7,通,tōng,M
7,通報,tōngbào,V
7,通車,tōngchē,Vp
7,通稱,tōngchēng,Vst
7,通貨膨脹,tōnghuòpéngzhàng,Vs
7,通緝,tōngqì,V
7,通行,tōngxíng,Vi
